74	2	0.002255
75	0	0.004149
75	1	0.001786
75	2	0.003469
76	0	0.005772
76	1	0.001130
76	2	0.002152
77	0	0.003343
77	1	0.000872
77	2	0.003565
78	0	0.004371
78	1	0.005664
78	2	0.002309
79	0	0.003229
79	1	0.009097
79	2	0.004185
80	0	0.005820
80	1	0.001677
80	2	0.000950
81	0	0.002856
81	1	0.001269
81	2	0.004503
82	0	0.002766
82	1	0.000914
82	2	0.000938
83	0	0.003247
83	1	0.005592
83	2	0.005069
84	0	0.005375
84	1	0.009602
84	2	0.000878
85	0	0.005081
85	1	0.002128
85	2	0.004545
86	0	0.002940
86	1	0.001533
86	2	0.000812
87	0	0.004064
87	1	0.000715
87	2	0.005201
88	0	0.002603
88	1	0.004527
88	2	0.000920
89	0	0.005958
89	1	0.010732
89	2	0.005538
90	0	0.002976
90	1	0.002050
90	2	0.001190
91	0	0.002784
91	1	0.002026
91	2	0.003439
92	0	0.003487
92	1	0.000661
92	2	0.003024
93	0	0.005339
93	1	0.004101
93	2	0.003770
94	0	0.004912
94	1	0.010474
94	2	0.003373
95	0	0.002862
95	1	0.002465
95	2	0.001786
96	0	0.003511
96	1	0.002495
96	2	0.003998
97	0	0.005147
97	1	0.000625
97	2	0.003337
98	0	0.004864
98	1	0.003950
98	2	0.003956
99	0	0.002700
99	1	0.009957
99	2	0.002020
100	0	0.003277
100	1	0.002820
100	2	0.003704
101	0	0.004900
101	1	0.002459
101	2	0.003559
102	0	0.003908
102	1	0.000583
102	2	0.003595
103	0	0.003253
103	1	0.003319
103	2	0.002261
104	0	0.003018
104	1	0.009319
104	2	0.002609
105	0	0.005285
105	1	0.002784
105	2	0.005417
106	0	0.003608
106	1	0.002700
106	2	0.002399
107	0	0.003487
107	1	0.000673
107	2	0.002435
108	0	0.002748
108	1	0.002567
108	2	0.004329
109	0	0.004630
109	1	0.009139
109	2	0.003698
110	0	0.003992
110	1	0.003060
110	2	0.003319
111	0	0.002844
111	1	0.002730
111	2	0.001257
112	0	0.005051
112	1	0.002892
112	2	0.008333
113	0	0.003313
113	1	0.008790
113	2	0.000301
114	0	0.003241
114	1	0.003157
114	2	0.004449
115	0	0.004467
115	1	0.003054
115	2	0.000391
116	0	0.004852
116	1	0.000583
116	2	0.008081
117	0	0.002417
117	1	0.002225
117	2	0.000926
118	0	0.004533
118	1	0.007786
118	2	0.004630
119	0	0.004359
119	1	0.003397
119	2	0.000697
120	0	0.003163
120	1	0.003211
120	2	0.007840
121	0	0.005038
121	1	0.002477
121	2	0.001293
122	0	0.003487
122	1	0.007203
122	2	0.004924
123	0	0.004912
123	1	0.003589
123	2	0.000860
124	0	0.003680
124	1	0.003914
124	2	0.007197
125	0	0.004407
125	1	0.000776
125	2	0.001708
126	0	0.004149
126	1	0.001990
126	2	0.004161
127	0	0.003223
127	1	0.007077
127	2	0.001996
128	0	0.005032
128	1	0.003830
128	2	0.005610
129	0	0.002820
129	1	0.004425
129	2	0.003060
130	0	0.004377
130	1	0.002074
130	2	0.004431
131	0	0.002880
131	1	0.007017
131	2	0.002273
132	0	0.004882
132	1	0.003710
132	2	0.002110
133	0	0.002760
133	1	0.004419
133	2	0.006109
134	0	0.003163
134	1	0.001792
134	2	0.003211
135	0	0.004167
135	1	0.006818
135	2	0.005038
136	0	0.002495
136	1	0.003505
136	2	0.001575
137	0	0.002934
137	1	0.004521
137	2	0.002597
138	0	0.003457
138	1	0.001990
138	2	0.006127
139	0	0.002772
139	1	0.006307
139	2	0.005123
140	0	0.002567
140	1	0.003114
140	2	0.004022
141	0	0.002946
141	1	0.003956
141	2	0.002700
142	0	0.002146
142	1	0.001918
142	2	0.001371
143	0	0.002381
143	1	0.005988
143	2	0.008664
144	0	0.002255
144	1	0.003205
144	2	0.001846
145	0	0.002405
145	1	0.004185
145	2	0.005598
146	0	0.002597
146	1	0.002038
146	2	0.001437
147	0	0.002050
147	1	0.005225
147	2	0.006824
148	0	0.002171
148	1	0.002796
148	2	0.003319
149	0	0.001960
149	1	0.004936
149	2	0.005832
150	0	0.002056
150	1	0.004978
150	2	0.001407
151	0	0.002026
151	1	0.003036
151	2	0.002706
152	0	0.001732
152	1	0.004582
152	2	0.005658
153	0	0.002152
153	1	0.004251
153	2	0.004257
154	0	0.001617
154	1	0.002982
154	2	0.004954
155	0	0.002158
155	1	0.004467
155	2	0.002195
156	0	0.001810
156	1	0.003854
156	2	0.002363
157	0	0.002507
157	1	0.002712
157	2	0.006463
158	0	0.001966
158	1	0.004624
158	2	0.003481
159	0	0.001900
159	1	0.003740
159	2	0.006487
160	0	0.002273
160	1	0.002814
160	2	0.001677
161	0	0.002525
161	1	0.005459
161	2	0.003175
162	0	0.002189
162	1	0.003565
162	2	0.005628
163	0	0.002537
163	1	0.005087
163	2	0.003956
164	0	0.002435
164	1	0.003722
164	2	0.006788
165	0	0.002525
165	1	0.004377
165	2	0.002255
166	0	0.002585
166	1	0.003151
166	2	0.003054
167	0	0.002633
167	1	0.002844
167	2	0.006073
168	0	0.002682
168	1	0.004582
168	2	0.003499
169	0	0.002808
169	1	0.003589
169	2	0.006932
170	0	0.003018
170	1	0.004684
170	2	0.002345
171	0	0.002760
171	1	0.004004
171	2	0.003229
172	0	0.002748
172	1	0.004545
172	2	0.006175
173	0	0.003012
173	1	0.004660
173	2	0.003746
174	0	0.003066
174	1	0.004377
174	2	0.007077
175	0	0.002934
175	1	0.005435
175	2	0.002146
176	0	0.002742
176	1	0.005159
176	2	0.003734
177	0	0.002958
177	1	0.004341
177	2	0.005736
178	0	0.003036
178	1	0.005165
178	2	0.005207
179	0	0.002892
179	1	0.004600
179	2	0.005171
180	0	0.002898
180	1	0.004335
180	2	0.003896
181	0	0.003078
181	1	0.004305
181	2	0.001605
182	0	0.002904
182	1	0.004149
182	2	0.008730
183	0	0.003018
183	1	0.004419
183	2	0.002177
184	0	0.002832
184	1	0.004269
184	2	0.006542
185	0	0.002916
185	1	0.004137
185	2	0.002399
186	0	0.002958
186	1	0.004197
186	2	0.006854
187	0	0.002682
187	1	0.004137
187	2	0.004305
188	0	0.002730
188	1	0.004479
188	2	0.005008
189	0	0.002712
189	1	0.004389
189	2	0.003650
190	0	0.002333
190	1	0.004539
190	2	0.002375
191	0	0.002994
191	1	0.004058
191	2	0.007606
192	0	0.002561
192	1	0.004293
192	2	0.003024
193	0	0.003265
193	1	0.004263
193	2	0.005044
194	0	0.003145
194	1	0.004227
194	2	0.004076
195	0	0.002561
195	1	0.003950
195	2	0.006079
196	0	0.003145
196	1	0.003830
196	2	0.005147
197	0	0.002730
197	1	0.004028
197	2	0.004401
198	0	0.002633
198	1	0.004052
198	2	0.005694
199	0	0.003102
199	1	0.004034
199	2	0.001599
200	0	0.002790
200	1	0.004365
200	2	0.009897
201	0	0.003066
201	1	0.004551
201	2	0.002579
202	0	0.003114
202	1	0.004034
202	2	0.008051
203	0	0.002874
203	1	0.004203
203	2	0.002477
204	0	0.003583
204	1	0.003740
204	2	0.010071
205	0	0.003211
205	1	0.004305
205	2	0.002273
206	0	0.003235
206	1	0.004113
206	2	0.008838
207	0	0.003349
207	1	0.004275
207	2	0.002778
208	0	0.002886
208	1	0.004269
208	2	0.009861
209	0	0.003337
209	1	0.003986
209	2	0.003084
210	0	0.003529
210	1	0.003956
210	2	0.009668
211	0	0.003096
211	1	0.003782
211	2	0.003559
212	0	0.003698
212	1	0.003986
212	2	0.009740
213	0	0.003181
213	1	0.004101
213	2	0.003896
214	0	0.003271
214	1	0.004010
214	2	0.009001
215	0	0.003343
215	1	0.004269
215	2	0.004497
216	0	0.003487
216	1	0.003806
216	2	0.008700
217	0	0.003523
217	1	0.003884
217	2	0.005688
218	0	0.003794
218	1	0.003716
218	2	0.009969
219	0	0.003614
219	1	0.004281
219	2	0.006247
220	0	0.003499
220	1	0.003632
220	2	0.009380
221	0	0.003806
221	1	0.003872
221	2	0.007437
222	0	0.003968
222	1	0.003361
222	2	0.011141
223	0	0.004594
223	1	0.003662
223	2	0.009722
224	0	0.004485
224	1	0.004425
224	2	0.008682
225	0	0.004437
225	1	0.003716
225	2	0.010798
226	0	0.004594
226	1	0.003728
226	2	0.010744
227	0	0.004209
227	1	0.003698
227	2	0.009848
228	0	0.004413
228	1	0.003632
228	2	0.010853
229	0	0.004708
229	1	0.003998
229	2	0.011532
230	0	0.004431
230	1	0.003752
230	2	0.011694
231	0	0.003884
231	1	0.003469
231	2	0.011670
232	0	0.004563
232	1	0.003589
232	2	0.014671
233	0	0.004329
233	1	0.003385
233	2	0.010510
234	0	0.004491
234	1	0.003373
234	2	0.013576
235	0	0.004064
235	1	0.003872
235	2	0.012308
236	0	0.003770
236	1	0.003686
236	2	0.011111
237	0	0.003620
237	1	0.003601
237	2	0.013161
238	0	0.003866
238	1	0.003728
238	2	0.008580
239	0	0.003722
239	1	0.003439
239	2	0.011231
240	0	0.003896
240	1	0.003577
240	2	0.008880
241	0	0.003397
241	1	0.003409
241	2	0.009145
242	0	0.003355
242	1	0.003217
242	2	0.006776
243	0	0.003163
243	1	0.003439
243	2	0.008213
244	0	0.003120
244	1	0.003114
244	2	0.007077
245	0	0.002627
245	1	0.002712
245	2	0.006746
246	0	0.002207
246	1	0.002940
246	2	0.004984
247	0	0.002116
247	1	0.002778
247	2	0.005952
248	0	0.001972
248	1	0.003175
248	2	0.004840
249	0	0.001942
249	1	0.003487
249	2	0.005141
250	0	0.001696
250	1	0.003908
250	2	0.005020
251	0	0.001804
251	1	0.004666
251	2	0.005189
252	0	0.001659
252	1	0.005429
252	2	0.004750
253	0	0.001563
253	1	0.005658
253	2	0.004329
254	0	0.001858
254	1	0.005171
254	2	0.005291
255	0	0.003830
255	1	0.007095
255	2	0.026473
